race_id,race_date,race_no,race_type,category,profile,horse_count,status,ideal_weight_json
225430,06.06.2026,6,G 2,GRUP,GRUP,13,ok,"{""bounce_score"": 18.795, ""degree_avg"": 5.736, ""degree_trend"": 0.752, ""distance_suit"": 14.938, ""form_trend"": 14.372, ""hp_score"": 10.95, ""jockey_score"": 14.206, ""pedigree"": 1.323, ""track_experience_score"": 1.679, ""track_suit"": 1.679, ""trainer_score"": 11.136, ""weight_impact"": 4.433}"
225424,06.06.2026,7,ŞARTLI 1/DHÖW,SARTLI,SART1,12,ok,"{""agf_score"": 82.663, ""pedigree"": 17.337}"
225432,06.06.2026,7,KV-6/Dişi,KV,KV,9,ok,"{""bounce_score"": 2.329, ""degree_stability"": 56.979, ""degree_trend"": 9.478, ""jockey_score"": 3.563, ""pace_score"": 1.164, ""trainer_score"": 23.661, ""training_degree_score"": 2.826}"
225427,06.06.2026,8,Handikap 15/DHÖW /H1,HANDIKAP,HANDIKAP15|Cim,8,ok,"{""degree_avg"": 31.746, ""degree_trend"": 14.659, ""distance_suit"": 0.375, ""pedigree"": 0.142, ""track_experience_score"": 17.45, ""track_suit"": 17.45, ""trainer_score"": 7.703, ""training_fitness"": 10.474}"
225437,06.06.2026,8,Handikap 15/Dişi /H2,HANDIKAP,HANDIKAP15|Kum,14,ok,"{""degree_avg"": 8.269, ""degree_trend"": 7.435, ""distance_suit"": 20.307, ""form_trend"": 7.024, ""hp_score"": 13.966, ""pace_score"": 3.634, ""pedigree"": 0.639, ""track_experience_score"": 17.734, ""track_suit"": 16.378, ""trainer_score"": 2.699, ""training_fitness"": 1.841, ""weight_impact"": 0.073}"
225423,06.06.2026,9,ŞARTLI 1/DHÖ,SARTLI,SART1,9,ok,"{""agf_score"": 91.242, ""training_fitness"": 8.758}"
225451,07.06.2026,1,ŞARTLI 4,SARTLI,SART4,8,ok,"{""age_score"": 3.356, ""bounce_score"": 17.014, ""degree_avg"": 18.001, ""degree_stability"": 8.844, ""distance_suit"": 10.205, ""form_trend"": 0.128, ""hp_score"": 15.003, ""jockey_score"": 5.896, ""pedigree"": 1.183, ""trainer_score"": 4.019, ""training_fitness"": 16.351}"
225460,07.06.2026,1,Handikap 16 /H1,HANDIKAP,HANDIKAP16|Cim,10,ok,"{""bounce_score"": 1.795, ""degree_avg"": 31.036, ""degree_trend"": 6.439, ""distance_suit"": 7.155, ""form_trend"": 10.428, ""jockey_score"": 2.92, ""pace_score"": 2.693, ""trainer_score"": 2.941, ""training_fitness"": 12.493, ""weight_impact"": 22.098}"
225447,07.06.2026,2,Maiden,MAIDEN,MAIDEN,12,ok,"{""agf_score"": 14.412, ""degree_avg"": 17.407, ""degree_trend"": 0.539, ""distance_suit"": 9.83, ""form_trend"": 7.846, ""hp_score"": 29.409, ""pace_score"": 2.307, ""track_experience_score"": 4.453, ""track_suit"": 3.274, ""trainer_score"": 0.61, ""training_degree_score"": 4.881, ""training_fitness"": 5.032}"
225454,07.06.2026,2,ŞARTLI 5/DHÖW,SARTLI,SART5,7,ok,"{""bounce_score"": 3.388, ""degree_stability"": 11.297, ""degree_trend"": 42.276, ""pedigree"": 8.841, ""trainer_score"": 1.135, ""training_degree_score"": 23.696, ""training_fitness"": 1.694, ""weight_impact"": 7.673}"
225462,07.06.2026,3,ŞARTLI 5/DHÖW,SARTLI,SART5,9,ok,"{""degree_avg"": 24.968, ""degree_trend"": 14.791, ""distance_suit"": 5.478, ""form_trend"": 15.35, ""hp_score"": 11.853, ""jockey_score"": 13.47, ""pace_score"": 7.62, ""pedigree"": 0.322, ""trainer_score"": 1.727, ""training_degree_score"": 4.42}"
225463,07.06.2026,3,ŞARTLI 3/DHÖW,SARTLI,SART3,12,ok,"{""age_score"": 24.855, ""degree_avg"": 7.823, ""degree_stability"": 3.193, ""distance_suit"": 10.666, ""form_trend"": 4.572, ""hp_score"": 11.101, ""jockey_score"": 5.46, ""pace_score"": 3.4, ""track_experience_score"": 14.465, ""track_suit"": 14.465}"
225448,07.06.2026,4,Maiden,MAIDEN,MAIDEN,12,ok,"{""agf_score"": 24.263, ""bounce_score"": 11.34, ""degree_avg"": 3.735, ""degree_trend"": 7.784, ""distance_suit"": 8.572, ""form_trend"": 7.02, ""hp_score"": 20.748, ""pace_score"": 0.172, ""track_experience_score"": 7.921, ""track_suit"": 8.379, ""trainer_score"": 0.066}"
225461,07.06.2026,4,Handikap 14/Dişi /H2,HANDIKAP,HANDIKAP14|Kum,16,ok,"{""bounce_score"": 14.259, ""degree_stability"": 14.335, ""degree_trend"": 4.615, ""distance_suit"": 16.48, ""form_trend"": 1.826, ""hp_score"": 13.744, ""pace_score"": 2.668, ""pedigree"": 1.806, ""track_experience_score"": 8.236, ""track_suit"": 8.236, ""trainer_score"": 9.377, ""training_degree_score"": 0.649, ""training_fitness"": 3.77}"
225452,07.06.2026,5,Handikap 21 /H2,HANDIKAP,HANDIKAP,9,ok,"{""bounce_score"": 2.11, ""degree_avg"": 4.474, ""degree_stability"": 24.709, ""distance_suit"": 12.367, ""form_trend"": 1.123, ""hp_score"": 19.179, ""jockey_score"": 6.61, ""pace_score"": 1.266, ""track_experience_score"": 14.081, ""track_suit"": 14.081}"
225464,07.06.2026,5,Handikap 16/DHÖW /H1,HANDIKAP,HANDIKAP16|Cim,20,ok,"{""degree_trend"": 6.717, ""distance_suit"": 11.645, ""form_trend"": 12.175, ""jockey_score"": 1.668, ""pace_score"": 6.367, ""track_experience_score"": 10.122, ""track_suit"": 10.122, ""trainer_score"": 7.669, ""training_degree_score"": 17.921, ""training_fitness"": 11.634, ""weight_impact"": 3.96}"
225453,07.06.2026,6,ŞARTLI 5/DHÖW,SARTLI,SART5,6,ok,"{""bounce_score"": 8.006, ""degree_stability"": 21.337, ""degree_trend"": 20.637, ""jockey_score"": 8.607, ""pedigree"": 3.623, ""trainer_score"": 1.701, ""training_degree_score"": 20.076, ""training_fitness"": 16.013}"
225456,07.06.2026,6,G 2/Erkek,GRUP,GRUP,12,ok,"{""bounce_score"": 17.888, ""degree_stability"": 4.19, ""degree_trend"": 25.545, ""form_trend"": 1.693, ""hp_score"": 1.248, ""pedigree"": 13.007, ""track_experience_score"": 13.818, ""track_suit"": 13.818, ""weight_impact"": 8.793}"
225449,07.06.2026,7,ŞARTLI 1/Dişi,SARTLI,SART1,9,ok,"{""agf_score"": 73.347, ""pedigree"": 8.802, ""trainer_score"": 17.851}"
225459,07.06.2026,7,ŞARTLI 4,SARTLI,SART4,8,ok,"{""degree_avg"": 3.974, ""jockey_score"": 45.274, ""pace_score"": 7.609, ""track_experience_score"": 2.283, ""track_suit"": 2.283, ""trainer_score"": 31.366, ""training_degree_score"": 7.212}"
225457,07.06.2026,8,Handikap 15/DHÖW/Dişi /H2,HANDIKAP,HANDIKAP15|Kum,17,ok,"{""degree_avg"": 14.671, ""degree_trend"": 12.454, ""distance_suit"": 18.573, ""form_trend"": 9.427, ""track_experience_score"": 15.159, ""track_suit"": 15.159, ""trainer_score"": 2.525, ""weight_impact"": 12.032}"
225458,07.06.2026,8,G 3/Dişi,GRUP,GRUP,7,ok,"{""age_score"": 13.707, ""degree_trend"": 8.891, ""distance_suit"": 0.37, ""hp_score"": 22.873, ""track_experience_score"": 23.326, ""track_suit"": 23.326, ""trainer_score"": 7.505}"
225455,07.06.2026,9,G 1/Dişi,GRUP,GRUP,12,ok,"{""degree_stability"": 25.023, ""degree_trend"": 2.558, ""distance_suit"": 6.029, ""form_trend"": 15.919, ""hp_score"": 14.245, ""pedigree"": 2.306, ""track_experience_score"": 8.455, ""track_suit"": 8.455, ""trainer_score"": 6.688, ""training_degree_score"": 7.429, ""weight_impact"": 2.894}"
225469,08.06.2026,1,Maiden/DHÖW,MAIDEN,MAIDEN,13,ok,"{""agf_score"": 18.951, ""bounce_score"": 5.941, ""degree_avg"": 10.07, ""degree_trend"": 7.494, ""distance_suit"": 22.507, ""form_trend"": 11.529, ""hp_score"": 5.869, ""pace_score"": 5.716, ""track_experience_score"": 2.831, ""track_suit"": 1.128, ""training_fitness"": 5.19, ""weight_impact"": 2.775}"
225480,08.06.2026,2,ŞARTLI 5/DHÖW/Y2,SARTLI,SART5,11,ok,"{""degree_avg"": 10.873, ""degree_stability"": 29.294, ""degree_trend"": 15.092, ""distance_suit"": 3.474, ""form_trend"": 7.461, ""hp_score"": 17.279, ""jockey_score"": 4.549, ""pace_score"": 4.963, ""pedigree"": 0.645, ""weight_impact"": 6.369}"
225476,08.06.2026,3,ŞARTLI 3,SARTLI,SART3,12,ok,"{""bounce_score"": 16.552, ""degree_avg"": 24.24, ""distance_suit"": 14.423, ""hp_score"": 29.503, ""jockey_score"": 1.03, ""pedigree"": 0.099, ""track_experience_score"": 7.69, ""track_suit"": 6.463}"
225468,08.06.2026,4,Maiden/DHÖW,MAIDEN,MAIDEN,13,ok,"{""agf_score"": 21.762, ""degree_avg"": 14.089, ""degree_stability"": 3.82, ""degree_trend"": 7.272, ""distance_suit"": 14.23, ""form_trend"": 7.871, ""hp_score"": 13.286, ""pace_score"": 5.314, ""trainer_score"": 7.915, ""training_fitness"": 3.248, ""weight_impact"": 1.193}"
225478,08.06.2026,5,Handikap 21 /H2,HANDIKAP,HANDIKAP,7,ok,"{""bounce_score"": 16.22, ""degree_avg"": 1.292, ""degree_stability"": 10.346, ""degree_trend"": 2.235, ""distance_suit"": 4.99, ""form_trend"": 2.418, ""hp_score"": 19.04, ""pace_score"": 1.769, ""pedigree"": 0.006, ""track_experience_score"": 11.779, ""track_suit"": 11.779, ""trainer_score"": 3.722, ""training_degree_score"": 7.178, ""training_fitness"": 7.225}"
225473,08.06.2026,6,KV-8,KV,KV,7,ok,"{""degree_stability"": 20.127, ""form_trend"": 9.219, ""hp_score"": 9.477, ""jockey_score"": 16.577, ""pace_score"": 3.227, ""track_experience_score"": 15.265, ""track_suit"": 15.265, ""trainer_score"": 5.185, ""training_fitness"": 5.658}"
225474,08.06.2026,7,KV-7/Dişi,KV,KV,8,ok,"{""degree_avg"": 49.581, ""form_trend"": 13.725, ""jockey_score"": 2.276, ""pace_score"": 8.31, ""pedigree"": 3.471, ""track_suit"": 1.624, ""trainer_score"": 6.201, ""weight_impact"": 14.812}"
225467,08.06.2026,8,Maiden/DHÖW,MAIDEN,MAIDEN,14,ok,"{""agf_score"": 24.809, ""degree_avg"": 4.938, ""degree_trend"": 18.388, ""distance_suit"": 13.058, ""form_trend"": 9.651, ""hp_score"": 20.921, ""pace_score"": 4.091, ""pedigree"": 2.828, ""track_experience_score"": 1.315}"
225471,08.06.2026,9,Handikap 17/DHÖW /H2,HANDIKAP,HANDIKAP,13,ok,"{""bounce_score"": 4.637, ""degree_avg"": 15.6, ""degree_trend"": 12.655, ""distance_suit"": 3.624, ""form_trend"": 14.059, ""hp_score"": 21.002, ""jockey_score"": 7.356, ""pace_score"": 2.632, ""track_experience_score"": 4.499, ""track_suit"": 4.499, ""trainer_score"": 9.437}"
225491,09.06.2026,1,Handikap 15 /H1,HANDIKAP,HANDIKAP15|Kum,7,ok,"{""degree_avg"": 16.922, ""degree_stability"": 9.427, ""distance_suit"": 20.096, ""form_trend"": 16.056, ""pace_score"": 1.757, ""track_experience_score"": 1.417, ""track_suit"": 1.417, ""trainer_score"": 9.685, ""training_fitness"": 10.247, ""weight_impact"": 12.976}"
225493,09.06.2026,1,ŞARTLI 4,SARTLI,SART4,7,ok,"{""bounce_score"": 0.0, ""degree_avg"": 30.705, ""degree_stability"": 17.527, ""distance_suit"": 8.814, ""form_trend"": 5.228, ""jockey_score"": 13.703, ""pace_score"": 2.538, ""trainer_score"": 17.324, ""training_fitness"": 1.489, ""weight_impact"": 2.673}"
225482,09.06.2026,2,Maiden,MAIDEN,MAIDEN,9,ok,"{""agf_score"": 20.005, ""bounce_score"": 17.469, ""degree_avg"": 23.854, ""distance_suit"": 22.288, ""form_trend"": 9.903, ""pace_score"": 4.518, ""track_suit"": 0.482, ""trainer_score"": 1.175, ""training_fitness"": 0.307}"
225485,09.06.2026,2,Maiden,MAIDEN,MAIDEN,6,ok,"{""degree_stability"": 23.103, ""jockey_score"": 22.759, ""pedigree"": 1.0, ""training_degree_score"": 16.586, ""training_fitness"": 17.241, ""weight_impact"": 19.31}"
225494,09.06.2026,3,ŞARTLI 5/Dişi,SARTLI,SART5,5,ok,"{""age_score"": 16.112, ""degree_avg"": 29.531, ""degree_stability"": 7.205, ""form_trend"": 3.48, ""hp_score"": 17.182, ""pace_score"": 1.933, ""track_experience_score"": 7.025, ""track_suit"": 7.025, ""trainer_score"": 8.92, ""training_fitness"": 1.585}"
225496,09.06.2026,3,Handikap 15/Dişi /H2,HANDIKAP,HANDIKAP15|Kum,9,ok,"{""degree_trend"": 12.106, ""hp_score"": 5.215, ""jockey_score"": 8.524, ""pace_score"": 15.169, ""pedigree"": 8.682, ""track_experience_score"": 6.328, ""track_suit"": 6.328, ""trainer_score"": 20.009, ""training_degree_score"": 3.019, ""training_fitness"": 14.62}"
225484,09.06.2026,4,Maiden,MAIDEN,MAIDEN,7,ok,"{""agf_score"": 24.906, ""bounce_score"": 5.674, ""degree_avg"": 15.836, ""degree_stability"": 3.317, ""distance_suit"": 15.364, ""form_trend"": 15.225, ""jockey_score"": 6.547, ""pace_score"": 0.873, ""pedigree"": 5.578, ""track_experience_score"": 2.165, ""track_suit"": 2.165, ""trainer_score"": 0.393, ""training_fitness"": 1.955}"
225486,09.06.2026,4,Handikap 16/DHÖW /H1,HANDIKAP,HANDIKAP16|Cim,11,ok,"{""bounce_score"": 15.47, ""degree_avg"": 19.887, ""form_trend"": 8.981, ""hp_score"": 5.662, ""track_experience_score"": 5.856, ""track_suit"": 5.856, ""trainer_score"": 4.254, ""training_degree_score"": 10.829, ""training_fitness"": 23.205}"
225483,09.06.2026,5,Maiden,MAIDEN,MAIDEN,9,ok,"{""agf_score"": 30.512, ""bounce_score"": 12.862, ""degree_avg"": 9.597, ""degree_stability"": 3.672, ""distance_suit"": 20.33, ""form_trend"": 5.012, ""pedigree"": 4.037, ""track_experience_score"": 3.112, ""track_suit"": 2.116, ""trainer_score"": 2.477, ""training_fitness"": 6.273}"
225497,09.06.2026,5,KV-6/Dişi,KV,KV,11,ok,"{""bounce_score"": 7.128, ""degree_trend"": 3.204, ""distance_suit"": 16.394, ""form_trend"": 17.82, ""hp_score"": 12.097, ""jockey_score"": 12.966, ""pace_score"": 6.11, ""pedigree"": 0.061, ""track_experience_score"": 12.599, ""track_suit"": 7.169, ""trainer_score"": 4.453}"
225487,09.06.2026,6,KV-8/DHÖW,KV,KV,9,ok,"{""age_score"": 3.255, ""degree_stability"": 5.542, ""distance_suit"": 3.914, ""form_trend"": 10.506, ""hp_score"": 22.949, ""pace_score"": 6.104, ""track_experience_score"": 20.671, ""track_suit"": 20.671, ""trainer_score"": 3.174, ""training_degree_score"": 3.215}"
225488,09.06.2026,6,G 3/ULS,GRUP,GRUP,7,ok,"{""degree_avg"": 36.178, ""form_trend"": 4.787, ""hp_score"": 28.97, ""pace_score"": 6.155, ""pedigree"": 0.123, ""track_experience_score"": 7.113, ""track_suit"": 7.113, ""training_fitness"": 6.47, ""weight_impact"": 3.091}"
225489,09.06.2026,7,KV-6/DHT,KV,KV,6,ok,"{""bounce_score"": 13.364, ""degree_avg"": 6.567, ""degree_stability"": 4.251, ""distance_suit"": 17.946, ""hp_score"": 43.732, ""jockey_score"": 0.764, ""pedigree"": 5.256, ""training_fitness"": 8.12}"
225498,09.06.2026,7,ŞARTLI 4/DHÖ,SARTLI,SART4,7,ok,"{""bounce_score"": 4.093, ""degree_avg"": 5.184, ""degree_stability"": 5.211, ""degree_trend"": 4.493, ""distance_suit"": 7.149, ""form_trend"": 9.914, ""hp_score"": 20.009, ""jockey_score"": 0.819, ""track_experience_score"": 9.159, ""track_suit"": 9.159, ""trainer_score"": 6.33, ""training_degree_score"": 9.804, ""training_fitness"": 5.13, ""weight_impact"": 3.547}"
225490,09.06.2026,8,ŞARTLI 4/Dişi,SARTLI,SART4,10,ok,"{""degree_avg"": 17.305, ""degree_stability"": 17.322, ""degree_trend"": 18.105, ""distance_suit"": 11.193, ""form_trend"": 9.593, ""hp_score"": 10.037, ""jockey_score"": 3.145, ""pace_score"": 5.161, ""pedigree"": 5.903, ""track_experience_score"": 1.118, ""track_suit"": 1.118}"
225499,09.06.2026,8,ŞARTLI 2/DHÖW,SARTLI,SARTLI,16,ok,"{""age_score"": 10.087, ""bounce_score"": 3.449, ""degree_trend"": 4.779, ""distance_suit"": 10.352, ""form_trend"": 2.486, ""hp_score"": 16.094, ""jockey_score"": 4.048, ""pedigree"": 0.95, ""track_experience_score"": 9.278, ""track_suit"": 5.374, ""training_degree_score"": 18.99, ""training_fitness"": 8.5, ""weight_impact"": 5.612}"
225492,09.06.2026,9,Handikap 14 /H2,HANDIKAP,HANDIKAP14,13,ok,"{""bounce_score"": 5.392, ""degree_stability"": 29.841, ""distance_suit"": 7.07, ""form_trend"": 13.91, ""jockey_score"": 3.682, ""pace_score"": 4.208, ""track_experience_score"": 11.059, ""track_suit"": 12.111, ""training_degree_score"": 12.474, ""weight_impact"": 0.252}"
225515,10.06.2026,1,Handikap 16/DHÖW /H2,HANDIKAP,HANDIKAP16,7,ok,"{""degree_stability"": 32.243, ""form_trend"": 12.261, ""hp_score"": 16.885, ""pace_score"": 9.68, ""pedigree"": 4.775, ""trainer_score"": 16.842, ""training_fitness"": 6.754, ""weight_impact"": 0.559}"
225500,10.06.2026,2,Maiden,MAIDEN,MAIDEN,6,ok,"{""agf_score"": 3.097, ""bounce_score"": 20.723, ""degree_avg"": 10.678, ""degree_stability"": 26.262, ""degree_trend"": 18.839, ""jockey_score"": 7.611, ""pedigree"": 2.653, ""trainer_score"": 10.136}"
225501,10.06.2026,3,Maiden,MAIDEN,MAIDEN,6,ok,"{""degree_stability"": 19.657, ""degree_trend"": 20.042, ""distance_suit"": 11.553, ""form_trend"": 0.158, ""jockey_score"": 0.263, ""pedigree"": 8.498, ""track_experience_score"": 7.229, ""track_suit"": 1.365, ""trainer_score"": 0.989, ""training_degree_score"": 22.195, ""weight_impact"": 8.052}"
225512,10.06.2026,4,Handikap 16 /H1/Y3,HANDIKAP,HANDIKAP16|Cim,11,ok,"{""age_score"": 18.183, ""bounce_score"": 20.78, ""degree_avg"": 18.162, ""degree_trend"": 10.691, ""form_trend"": 18.63, ""pace_score"": 2.338, ""pedigree"": 5.548, ""training_degree_score"": 3.018, ""training_fitness"": 2.649}"
225510,10.06.2026,5,KV-9,KV,KV,9,ok,"{""degree_avg"": 12.275, ""degree_stability"": 5.847, ""degree_trend"": 23.133, ""distance_suit"": 6.864, ""form_trend"": 2.122, ""hp_score"": 34.452, ""jockey_score"": 1.934, ""pedigree"": 2.858, ""track_experience_score"": 1.423, ""track_suit"": 1.423, ""training_degree_score"": 1.772, ""training_fitness"": 0.062, ""weight_impact"": 5.835}"
225514,10.06.2026,6,KV-7/DHT/Dişi,KV,KV,11,ok,"{""bounce_score"": 16.213, ""degree_avg"": 20.639, ""distance_suit"": 14.203, ""form_trend"": 4.95, ""hp_score"": 23.986, ""jockey_score"": 3.791, ""pace_score"": 2.91, ""track_experience_score"": 2.957, ""track_suit"": 1.849, ""trainer_score"": 3.683, ""training_fitness"": 4.819}"
225516,10.06.2026,7,ŞARTLI 3/DHÖ,SARTLI,SART3,13,ok,"{""age_score"": 40.823, ""bounce_score"": 2.396, ""distance_suit"": 5.655, ""form_trend"": 0.49, ""hp_score"": 33.001, ""pedigree"": 3.504, ""trainer_score"": 14.057, ""weight_impact"": 0.075}"
225513,10.06.2026,8,ŞARTLI 4/DHÖW,SARTLI,SART4,7,ok,"{""bounce_score"": 16.944, ""degree_stability"": 26.01, ""distance_suit"": 13.061, ""form_trend"": 9.771, ""hp_score"": 20.178, ""jockey_score"": 1.059, ""pedigree"": 0.861, ""track_experience_score"": 2.365, ""track_suit"": 0.953, ""trainer_score"": 0.777, ""training_degree_score"": 2.923, ""training_fitness"": 4.236, ""weight_impact"": 0.861}"
225511,10.06.2026,9,G 3,GRUP,GRUP,6,ok,"{""bounce_score"": 8.564, ""degree_avg"": 36.298, ""degree_trend"": 29.651, ""distance_suit"": 2.708, ""form_trend"": 13.36, ""pace_score"": 0.988, ""pedigree"": 0.455, ""trainer_score"": 7.174, ""weight_impact"": 0.804}"
225519,11.06.2026,1,ŞARTLI 1,SARTLI,SART1,8,ok,"{""agf_score"": 89.385, ""trainer_score"": 10.615}"
225524,11.06.2026,1,Maiden/DHT,MAIDEN,MAIDEN,11,ok,"{""agf_score"": 16.259, ""bounce_score"": 5.77, ""degree_avg"": 7.112, ""degree_stability"": 14.626, ""degree_trend"": 9.044, ""distance_suit"": 9.91, ""form_trend"": 6.777, ""hp_score"": 8.695, ""pace_score"": 1.358, ""pedigree"": 1.26, ""track_experience_score"": 2.973, ""track_suit"": 5.032, ""trainer_score"": 2.926, ""training_fitness"": 8.259}"
225526,11.06.2026,2,ŞARTLI 5/DHÖW/Dişi,SARTLI,SART5,8,ok,"{""bounce_score"": 19.238, ""degree_avg"": 11.207, ""distance_suit"": 8.789, ""form_trend"": 4.575, ""hp_score"": 14.482, ""jockey_score"": 6.796, ""pace_score"": 0.303, ""pedigree"": 0.009, ""track_experience_score"": 12.791, ""track_suit"": 12.791, ""training_degree_score"": 5.856, ""training_fitness"": 1.421, ""weight_impact"": 1.742}"
225535,11.06.2026,2,ŞARTLI 3/Dişi,SARTLI,SART3,4,ok,"{""bounce_score"": 10.89, ""degree_avg"": 15.557, ""degree_stability"": 2.365, ""distance_suit"": 11.823, ""form_trend"": 4.014, ""hp_score"": 31.114, ""pace_score"": 4.667, ""track_experience_score"": 5.974, ""track_suit"": 5.974, ""trainer_score"": 6.71, ""training_fitness"": 0.913}"
225518,11.06.2026,3,ŞARTLI 1,SARTLI,SART1,7,ok,"{""agf_score"": 57.857, ""jockey_score"": 3.827, ""pedigree"": 4.949, ""trainer_score"": 33.367}"
225525,11.06.2026,3,Maiden/DHT,MAIDEN,MAIDEN,10,ok,"{""agf_score"": 13.305, ""bounce_score"": 18.16, ""degree_avg"": 5.494, ""degree_stability"": 11.858, ""form_trend"": 4.83, ""hp_score"": 34.089, ""track_experience_score"": 3.253, ""track_suit"": 5.085, ""weight_impact"": 3.927}"
225529,11.06.2026,4,ŞARTLI 4/DHÖW,SARTLI,SART4,6,ok,"{""bounce_score"": 16.264, ""degree_stability"": 3.361, ""distance_suit"": 12.756, ""form_trend"": 17.456, ""hp_score"": 25.078, ""track_experience_score"": 11.837, ""track_suit"": 11.837, ""trainer_score"": 1.41}"
225537,11.06.2026,4,Handikap 14/DHÖW /H2,HANDIKAP,HANDIKAP14|Kum,14,ok,"{""bounce_score"": 6.031, ""degree_stability"": 1.437, ""degree_trend"": 10.532, ""distance_suit"": 8.093, ""form_trend"": 10.267, ""handicap_efficiency_score"": 2.939, ""hp_score"": 3.593, ""pace_score"": 1.7, ""pedigree"": 0.891, ""track_experience_score"": 11.266, ""track_suit"": 11.266, ""trainer_score"": 7.697, ""training_degree_score"": 11.841, ""training_fitness"": 9.343, ""weight_impact"": 3.105}"
225517,11.06.2026,5,ŞARTLI 1,SARTLI,SART1,8,ok,"{""agf_score"": 74.967, ""pedigree"": 0.682, ""trainer_score"": 0.144, ""training_fitness"": 24.207}"
225540,11.06.2026,5,Handikap 14/DHÖ /H2,HANDIKAP,HANDIKAP14|Kum,15,ok,"{""degree_stability"": 9.754, ""degree_trend"": 5.331, ""distance_suit"": 14.575, ""form_trend"": 19.847, ""hp_score"": 10.153, ""jockey_score"": 2.016, ""pace_score"": 13.149, ""pedigree"": 4.204, ""track_experience_score"": 7.686, ""track_suit"": 7.686, ""training_degree_score"": 5.598}"
225523,11.06.2026,6,Maiden/DHT,MAIDEN,MAIDEN,8,ok,"{""agf_score"": 24.412, ""bounce_score"": 10.296, ""degree_avg"": 2.731, ""degree_stability"": 5.304, ""degree_trend"": 11.808, ""distance_suit"": 8.346, ""form_trend"": 11.013, ""hp_score"": 4.828, ""pace_score"": 5.325, ""track_experience_score"": 1.02, ""track_suit"": 1.375, ""trainer_score"": 5.834, ""training_degree_score"": 0.724, ""training_fitness"": 6.982}"
225530,11.06.2026,6,Handikap 15 /H1,HANDIKAP,HANDIKAP15|Cim,8,ok,"{""age_score"": 2.364, ""bounce_score"": 24.59, ""degree_avg"": 29.167, ""degree_trend"": 4.913, ""distance_suit"": 5.083, ""handicap_efficiency_score"": 1.277, ""hp_score"": 4.067, ""jockey_score"": 4.871, ""pedigree"": 0.988, ""track_experience_score"": 2.681, ""track_suit"": 2.681, ""trainer_score"": 5.074, ""training_fitness"": 12.243}"
225527,11.06.2026,7,KV-6/DHÖ,KV,KV,9,ok,"{""degree_avg"": 15.812, ""degree_trend"": 3.636, ""distance_suit"": 8.751, ""form_trend"": 5.693, ""hp_score"": 46.645, ""jockey_score"": 2.663, ""pace_score"": 2.195, ""track_experience_score"": 3.732, ""track_suit"": 3.732, ""trainer_score"": 0.556, ""training_fitness"": 6.585}"
225538,11.06.2026,7,Handikap 17 /H2,HANDIKAP,HANDIKAP,8,ok,"{""bounce_score"": 18.364, ""degree_stability"": 6.25, ""distance_suit"": 11.74, ""handicap_efficiency_score"": 4.867, ""hp_score"": 16.259, ""jockey_score"": 15.459, ""pedigree"": 4.63, ""training_fitness"": 21.808, ""weight_impact"": 0.623}"
225532,11.06.2026,8,Kısa Vade Handikap 24 /H1,HANDIKAP,HANDIKAP,5,ok,"{""bounce_score"": 17.973, ""form_trend"": 6.302, ""handicap_efficiency_score"": 1.078, ""jockey_score"": 23.916, ""pedigree"": 0.168, ""track_experience_score"": 6.207, ""track_suit"": 6.207, ""trainer_score"": 20.153, ""training_degree_score"": 13.683, ""training_fitness"": 3.595, ""weight_impact"": 0.719}"
225536,11.06.2026,8,Handikap 14 /H2,HANDIKAP,HANDIKAP14|Kum,9,ok,"{""bounce_score"": 3.047, ""degree_avg"": 19.137, ""degree_trend"": 13.094, ""form_trend"": 4.041, ""hp_score"": 29.737, ""pace_score"": 2.813, ""track_experience_score"": 8.172, ""track_suit"": 9.109, ""trainer_score"": 8.514, ""training_fitness"": 2.335}"
225528,11.06.2026,9,ŞARTLI 5/Y3,SARTLI,SART5,7,ok,"{""age_score"": 8.156, ""bounce_score"": 13.457, ""degree_avg"": 20.406, ""degree_trend"": 0.277, ""distance_suit"": 3.825, ""form_trend"": 1.811, ""hp_score"": 17.731, ""pace_score"": 2.447, ""track_experience_score"": 10.211, ""track_suit"": 10.211, ""trainer_score"": 5.424, ""training_fitness"": 0.318, ""weight_impact"": 5.725}"
225539,11.06.2026,9,ŞARTLI 3/DHÖW/Dişi,SARTLI,SART3,14,ok,"{""degree_avg"": 6.092, ""distance_suit"": 21.51, ""form_trend"": 13.487, ""hp_score"": 34.875, ""track_experience_score"": 5.524, ""track_suit"": 5.524, ""trainer_score"": 8.232, ""weight_impact"": 4.757}"
225533,11.06.2026,10,ŞARTLI 3/Dişi,SARTLI,SART3,14,ok,"{""bounce_score"": 0.862, ""degree_trend"": 3.531, ""distance_suit"": 10.191, ""form_trend"": 5.493, ""hp_score"": 48.96, ""jockey_score"": 5.434, ""pace_score"": 4.432, ""pedigree"": 4.629, ""track_experience_score"": 3.871, ""track_suit"": 5.644, ""trainer_score"": 6.308, ""training_degree_score"": 0.645}"
